x,y,z,ax,ay,az,aw,image,label
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_212.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_213.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_214.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_215.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_216.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_217.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_218.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_219.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_220.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_221.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_222.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_223.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_224.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_225.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_226.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_227.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_228.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_229.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_230.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_231.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_232.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_233.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_234.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_235.jpg',0
1552.46,1159.18,0.1220093,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_236.jpg',0
1552.46,1159.18,0.1220092,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_237.jpg',0
1552.464,1159.179,0.1219977,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_238.jpg',0
1552.464,1159.179,0.1219984,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_239.jpg',0
1552.464,1159.179,0.1220073,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_240.jpg',0
1552.464,1159.179,0.1220095,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_241.jpg',0
1552.464,1159.179,0.1220094,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_242.jpg',0
1552.464,1159.179,0.1220092,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_243.jpg',0
1552.474,1159.179,0.1219917,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_244.jpg',0
1552.496,1159.178,0.1219377,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_245.jpg',0
1552.548,1159.173,0.1218601,-0.0,0.0,0.0406558359124723,-0.9991732097120389,'data/collections/new_sim/session1_246.jpg',0
1552.605,1159.169,0.1217855,-0.0,0.0,0.040654963969342005,-0.9991732451905683,'data/collections/new_sim/session1_247.jpg',0
1552.679,1159.163,0.1217786,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_248.jpg',0
1552.697,1159.162,0.1217811,-0.0,0.0,0.04065409202617987,-0.9991732806683368,'data/collections/new_sim/session1_249.jpg',0
1552.797,1159.153,0.1216928,-0.0,0.0,0.04067937836529983,-0.9991722515041201,'data/collections/new_sim/session1_250.jpg',0
1552.963,1159.14,0.1213747,-0.0,0.0,0.04068809778654229,-0.9991718964715295,'data/collections/new_sim/session1_251.jpg',0
1553.105,1159.128,0.1212561,-0.0,0.0,0.04068286613416913,-0.9991721095002148,'data/collections/new_sim/session1_252.jpg',0
1553.306,1159.112,0.1212584,-0.0,0.0,0.04067589059593531,-0.9991723934958509,'data/collections/new_sim/session1_253.jpg',0
1553.502,1159.096,0.1212842,-0.0,0.0,0.04066978699835471,-0.9991726419520846,'data/collections/new_sim/session1_254.jpg',0
1553.77,1159.074,0.1211187,-0.0,0.0,0.04065932368468652,-0.9991730677903122,'data/collections/new_sim/session1_255.jpg',0
1554.012,1159.055,0.1207892,-0.0,0.0,0.040646244536330575,-0.9991735999340119,'data/collections/new_sim/session1_256.jpg',0
1554.212,1159.038,0.1206036,-0.0,0.0,0.040634037324914996,-0.9991740964469993,'data/collections/new_sim/session1_257.jpg',0
1554.528,1159.013,0.1205309,-0.0,0.0,0.04061398260728045,-0.999174911823138,'data/collections/new_sim/session1_258.jpg',0
1554.734,1158.996,0.1205404,-0.0,0.0,0.04060177537983953,-0.9991754079419715,'data/collections/new_sim/session1_259.jpg',0
1555.049,1158.97,0.1204453,-0.0,0.0,0.040581720635887636,-0.9991762226705712,'data/collections/new_sim/session1_260.jpg',0
1555.492,1158.934,0.1203803,-0.0,0.0,0.04055120251590008,-0.9991774617026319,'data/collections/new_sim/session1_261.jpg',0
1555.857,1158.905,0.1203551,-0.0,0.0,0.04052765994034616,-0.9991784168904769,'data/collections/new_sim/session1_262.jpg',0
1556.146,1158.882,0.1203327,-0.0,0.0,0.040509349032692606,-0.9991791594308538,'data/collections/new_sim/session1_263.jpg',0
1556.411,1158.86,0.1202214,-0.0,0.0,0.04049452590700837,-0.9991797602891918,'data/collections/new_sim/session1_264.jpg',0
1556.768,1158.832,0.1200537,-0.0,0.0,0.04047185522696016,-0.999180678823649,'data/collections/new_sim/session1_265.jpg',0
1557.525,1158.77,0.119476,-0.0,0.0,0.04041343453237819,-0.9991830434456427,'data/collections/new_sim/session1_266.jpg',0
1558.286,1158.709,0.1189812,-0.0,0.0,0.04033931852702808,-0.9991860384236636,'data/collections/new_sim/session1_267.jpg',2
2110.861,1448.622,0.02499649,0.0,0.0,0.6400538489877298,0.7683300530344966,'data/collections/new_sim/session1_268.jpg',0
2111.173,1450.375,0.02493374,0.0,0.0,0.6419809091721167,0.7667206220381335,'data/collections/new_sim/session1_269.jpg',0
2111.549,1452.559,0.02486332,0.0,0.0,0.6443374779401088,0.7647412729294659,'data/collections/new_sim/session1_270.jpg',0
2113.897,1468.287,0.02500485,0.0,0.0,0.6583165584576096,0.7527411964683005,'data/collections/new_sim/session1_271.jpg',0
2114.148,1470.208,0.02517644,0.0,0.0,0.6595025440167696,0.7517023310030434,'data/collections/new_sim/session1_272.jpg',0
2114.759,1475.041,0.02627309,0.0,0.0,0.6618742385761971,0.749614896002727,'data/collections/new_sim/session1_273.jpg',0
2114.917,1476.33,0.02648267,0.0,0.0,0.6623506621028773,0.7491939671486151,'data/collections/new_sim/session1_274.jpg',0
2115.076,1477.629,0.02663814,0.0,0.0,0.6627557873846055,0.748835606984745,'data/collections/new_sim/session1_275.jpg',0
2115.183,1478.506,0.02676495,0.0,0.0,0.6629879378007496,0.7486300784304016,'data/collections/new_sim/session1_276.jpg',0
2115.37,1480.055,0.02716443,0.0,0.0,0.6633147220874349,0.7483405504595277,'data/collections/new_sim/session1_277.jpg',0
2115.607,1482.024,0.0288815,0.0,0.0,0.6635675453025845,0.7481163765224649,'data/collections/new_sim/session1_278.jpg',0
2115.711,1482.892,0.0298494,0.0,0.0,0.6636324365630276,0.7480588139587816,'data/collections/new_sim/session1_279.jpg',0
2115.894,1484.42,0.03192488,0.0,0.0,0.6636832232208667,0.7480137560333775,'data/collections/new_sim/session1_280.jpg',0
2116.128,1486.367,0.03446908,0.0,0.0,0.6636358964195946,0.7480557445694546,'data/collections/new_sim/session1_281.jpg',0
2116.258,1487.449,0.0358577,0.0,0.0,0.6635551409721117,0.7481273787861804,'data/collections/new_sim/session1_282.jpg',0
2116.518,1489.603,0.0386643,0.0,0.0,0.663300746694779,0.7483529377467216,'data/collections/new_sim/session1_283.jpg',0
2116.622,1490.46,0.04054455,0.0,0.0,0.6631655522180429,0.7484727452294695,'data/collections/new_sim/session1_284.jpg',0
2116.729,1491.337,0.04269745,0.0,0.0,0.663008320608212,0.7486120268899494,'data/collections/new_sim/session1_285.jpg',0
2117.004,1493.565,0.0489451,0.0,0.0,0.6625121340979522,0.749051181277339,'data/collections/new_sim/session1_286.jpg',0
2117.199,1495.126,0.05407129,0.0,0.0,0.6620613738088179,0.7494496229303079,'data/collections/new_sim/session1_287.jpg',0
2117.309,1496.007,0.05701355,0.0,0.0,0.6617742766771427,0.7497031457373275,'data/collections/new_sim/session1_288.jpg',0
2117.475,1497.315,0.06139745,0.0,0.0,0.6613119962427211,0.7501109542097538,'data/collections/new_sim/session1_289.jpg',0
2117.759,1499.526,0.06509386,0.0,0.0,0.660453520259517,0.7508669306720145,'data/collections/new_sim/session1_290.jpg',0
2117.988,1501.276,0.06991445,0.0,0.0,0.6597001036234349,0.7515289570463864,'data/collections/new_sim/session1_291.jpg',0
2118.189,1502.794,0.07340208,0.0,0.0,0.6590030635018724,0.752140254404155,'data/collections/new_sim/session1_292.jpg',0
2118.334,1503.867,0.07941402,0.0,0.0,0.6584916676775114,0.7525880171775856,'data/collections/new_sim/session1_293.jpg',0
2118.45,1504.717,0.08460505,0.0,0.0,0.6580780741381461,0.7529496984119382,'data/collections/new_sim/session1_294.jpg',0
2118.623,1505.979,0.09193239,0.0,0.0,0.6574506701517644,0.7534975887930869,'data/collections/new_sim/session1_295.jpg',0
2118.74,1506.82,0.09663586,0.0,0.0,0.6570238801204458,0.753869763919123,'data/collections/new_sim/session1_296.jpg',0
2118.883,1507.842,0.1022979,0.0,0.0,0.6564925484168972,0.7543325088269017,'data/collections/new_sim/session1_297.jpg',0
2119.042,1508.967,0.1087594,0.0,0.0,0.6558986430458985,0.7548489716827791,'data/collections/new_sim/session1_298.jpg',0
2119.141,1509.66,0.1118958,0.0,0.0,0.655544964831361,0.7551561421879912,'data/collections/new_sim/session1_299.jpg',0
2119.285,1510.662,0.1143099,0.0,0.0,0.6549770528043618,0.7556487678145927,'data/collections/new_sim/session1_300.jpg',0
2119.375,1511.28,0.1157461,0.0,0.0,0.6546319058749285,0.7559477943684728,'data/collections/new_sim/session1_301.jpg',0
2119.484,1512.02,0.1175945,0.0,0.0,0.6542361348155172,0.7562903410077721,'data/collections/new_sim/session1_302.jpg',0
2119.6,1512.804,0.1180143,0.0,0.0,0.6538247336709354,0.7566460319331162,'data/collections/new_sim/session1_303.jpg',0
2119.705,1513.511,0.1182907,0.0,0.0,0.6534534353350405,0.7569667151525449,'data/collections/new_sim/session1_304.jpg',0
2119.841,1514.419,0.117561,0.0,0.0,0.6529738567269727,0.7573804476160596,'data/collections/new_sim/session1_305.jpg',0
2119.915,1514.902,0.1178035,0.0,0.0,0.652707259542797,0.7576102120088746,'data/collections/new_sim/session1_306.jpg',0
2119.993,1515.415,0.119113,0.0,0.0,0.6524076461595762,0.7578682360625237,'data/collections/new_sim/session1_307.jpg',0
2120.045,1515.754,0.1196861,0.0,0.0,0.6521922794471726,0.7580535803157328,'data/collections/new_sim/session1_308.jpg',0
2120.072,1515.932,0.1199511,0.0,0.0,0.6520743875314975,0.7581549928117749,'data/collections/new_sim/session1_309.jpg',0
2120.107,1516.157,0.120451,0.0,0.0,0.6519475468038602,0.7582640676020647,'data/collections/new_sim/session1_310.jpg',0
2120.125,1516.275,0.1215548,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_311.jpg',0
2120.125,1516.275,0.1218628,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_312.jpg',0
2120.125,1516.275,0.1220159,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_313.jpg',0
2120.125,1516.275,0.1220374,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_314.jpg',0
2120.125,1516.275,0.1220311,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_315.jpg',0
2120.125,1516.275,0.1220151,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_316.jpg',0
2120.125,1516.275,0.1220085,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_317.jpg',0
2120.125,1516.275,0.1220086,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_318.jpg',0
2120.125,1516.275,0.1220091,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_319.jpg',0
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_320.jpg',0
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_321.jpg',0
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_322.jpg',0
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_323.jpg',0
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_324.jpg',0
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_325.jpg',0
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_326.jpg',0
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_327.jpg',0
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_328.jpg',0
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_329.jpg',0
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_330.jpg',0
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_331.jpg',2
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_332.jpg',2
2120.125,1516.275,0.1220092,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_333.jpg',2
2120.125,1516.275,0.1220093,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_334.jpg',2
2120.125,1516.276,0.1220096,0.0,0.0,0.6519033434528698,0.7583020709420288,'data/collections/new_sim/session1_335.jpg',0
2120.127,1516.289,0.1219778,0.0,0.0,0.6519032111041813,0.7583021847206147,'data/collections/new_sim/session1_336.jpg',0
2120.131,1516.315,0.1219182,0.0,0.0,0.6519026155348371,0.7583026967239656,'data/collections/new_sim/session1_337.jpg',0
2120.135,1516.336,0.1218746,0.0,0.0,0.6519015567438988,0.7583036069509899,'data/collections/new_sim/session1_338.jpg',0
2120.143,1516.383,0.1218334,0.0,0.0,0.651899174459641,0.7583056549563894,'data/collections/new_sim/session1_339.jpg',0
2120.147,1516.416,0.1217971,0.0,0.0,0.6518971230430411,0.7583074185105972,'data/collections/new_sim/session1_340.jpg',0
2120.161,1516.501,0.1216707,0.0,0.0,0.6518898437843488,0.7583136762388091,'data/collections/new_sim/session1_341.jpg',0
2120.18,1516.625,0.1215519,0.0,0.0,0.6518719762583393,0.7583290358208943,'data/collections/new_sim/session1_342.jpg',0
2120.188,1516.673,0.1215384,0.0,0.0,0.651865821804474,0.7583343262461337,'data/collections/new_sim/session1_343.jpg',0
2120.205,1516.789,0.1214255,0.0,0.0,0.651846630221035,0.7583508229503554,'data/collections/new_sim/session1_344.jpg',0
2120.23,1516.95,0.1211881,0.0,0.0,0.6518089737976288,0.7583831892103635,'data/collections/new_sim/session1_345.jpg',0
2120.251,1517.083,0.1210625,0.0,0.0,0.6517668814117435,0.7584193643986223,'data/collections/new_sim/session1_346.jpg',0
2120.271,1517.214,0.1210191,0.0,0.0,0.6517223380686741,0.7584576415742021,'data/collections/new_sim/session1_347.jpg',0
2120.298,1517.383,0.1209978,0.0,0.0,0.6516654146261006,0.7585065506508117,'data/collections/new_sim/session1_348.jpg',0
2120.348,1517.703,0.1209175,0.0,0.0,0.6515506961202383,0.758605095148479,'data/collections/new_sim/session1_349.jpg',0
2120.384,1517.933,0.1207005,0.0,0.0,0.6514500651982044,0.7586915134316814,'data/collections/new_sim/session1_350.jpg',0
2120.446,1518.335,0.1202777,0.0,0.0,0.6512291666248711,0.7588811320207375,'data/collections/new_sim/session1_351.jpg',0
2120.493,1518.632,0.1201609,0.0,0.0,0.6510363650120153,0.7590465410183633,'data/collections/new_sim/session1_352.jpg',0
2120.526,1518.84,0.1201462,0.0,0.0,0.6509002327689949,0.7591632808436327,'data/collections/new_sim/session1_353.jpg',0
2120.59,1519.25,0.1199955,0.0,0.0,0.6506152478540023,0.7594075317376535,'data/collections/new_sim/session1_354.jpg',0
2120.696,1519.917,0.1196822,0.0,0.0,0.6500995773586087,0.7598490241608252,'data/collections/new_sim/session1_355.jpg',0
2120.791,1520.509,0.1193653,0.0,0.0,0.6496440481001609,0.7602385222862861,'data/collections/new_sim/session1_356.jpg',0
2120.862,1520.947,0.1192842,0.0,0.0,0.6493216274831628,0.7605139210314409,'data/collections/new_sim/session1_357.jpg',0
2120.933,1521.391,0.1192723,0.0,0.0,0.6489948410599533,0.7607928077193987,'data/collections/new_sim/session1_358.jpg',0
2120.971,1521.623,0.1192649,0.0,0.0,0.648824596504172,0.7609380020548313,'data/collections/new_sim/session1_359.jpg',0
2121.036,1522.02,0.1191888,0.0,0.0,0.6485342293927765,0.7611854920490257,'data/collections/new_sim/session1_360.jpg',0
2121.116,1522.509,0.1190982,0.0,0.0,0.6481850927639837,0.761482820238609,'data/collections/new_sim/session1_361.jpg',0
2121.276,1523.474,0.1188098,0.0,0.0,0.6475067605598536,0.7620597056853777,'data/collections/new_sim/session1_362.jpg',0
2121.419,1524.332,0.1187955,0.0,0.0,0.646928403653933,0.7625507462102269,'data/collections/new_sim/session1_363.jpg',0
2121.561,1525.174,0.1188689,0.0,0.0,0.6463583307526053,0.7630340151439552,'data/collections/new_sim/session1_364.jpg',0
2121.704,1526.01,0.123329,0.0,0.0,0.6457723054216538,0.7635300449559286,'data/collections/new_sim/session1_365.jpg',0
2161.988,1718.412,0.02496893,0.0,0.0,0.6233560860064887,0.7819380985977541,'data/collections/new_sim/session1_366.jpg',0
2162.285,1719.726,0.02489235,0.0,0.0,0.6240596977305725,0.7813766656795086,'data/collections/new_sim/session1_367.jpg',0
2162.725,1721.694,0.02481944,0.0,0.0,0.6251639914217602,0.780493423309648,'data/collections/new_sim/session1_368.jpg',0
2166.504,1740.014,0.02509282,0.0,0.0,0.6371300374965517,0.7707563268112968,'data/collections/new_sim/session1_369.jpg',0
2166.791,1741.537,0.02536409,0.0,0.0,0.6381820804229669,0.7698854669540229,'data/collections/new_sim/session1_370.jpg',0
2167.149,1743.473,0.02575574,0.0,0.0,0.6395159557179175,0.7687778238101035,'data/collections/new_sim/session1_371.jpg',0
2167.539,1745.625,0.02608261,0.0,0.0,0.6409788679332826,0.7675585260180278,'data/collections/new_sim/session1_372.jpg',0
2169.743,1758.745,0.04029984,0.0,0.0,0.6490718521032267,0.7607271066599947,'data/collections/new_sim/session1_373.jpg',0
2170.354,1762.682,0.05121167,0.0,0.0,0.6510618005402005,0.7590247241541952,'data/collections/new_sim/session1_374.jpg',0
2170.562,1764.052,0.05520329,0.0,0.0,0.6516926853845151,0.7584831203239262,'data/collections/new_sim/session1_375.jpg',0
2171.005,1767.018,0.06408796,0.0,0.0,0.6529519793695304,0.7573993085799672,'data/collections/new_sim/session1_376.jpg',0
2171.24,1768.617,0.07139489,0.0,0.0,0.6535590554072036,0.7568755254962627,'data/collections/new_sim/session1_377.jpg',0
2171.449,1770.055,0.07838022,0.0,0.0,0.654063068882292,0.7564400187220914,'data/collections/new_sim/session1_378.jpg',0
2171.711,1771.874,0.08873496,0.0,0.0,0.6546468806844965,0.7559348262979149,'data/collections/new_sim/session1_379.jpg',0
2171.825,1772.671,0.09320375,0.0,0.0,0.6548858491490034,0.755727811175683,'data/collections/new_sim/session1_380.jpg',0
2171.967,1773.666,0.09872133,0.0,0.0,0.6551685955749401,0.7554827009087373,'data/collections/new_sim/session1_381.jpg',0
2172.135,1774.85,0.1052456,0.0,0.0,0.6554841371846654,0.7552089418824931,'data/collections/new_sim/session1_382.jpg',0
2172.407,1776.79,0.1120677,0.0,0.0,0.6559584536703527,0.7547969972505189,'data/collections/new_sim/session1_383.jpg',0
2172.713,1778.982,0.1143844,0.0,0.0,0.6564452826747504,0.7543736414099229,'data/collections/new_sim/session1_384.jpg',0
2172.947,1780.67,0.1112441,0.0,0.0,0.6567624667096071,0.7540975151275279,'data/collections/new_sim/session1_385.jpg',0
2173.085,1781.669,0.1123412,0.0,0.0,0.6569340096625172,0.7539480797433784,'data/collections/new_sim/session1_386.jpg',0
2173.252,1782.888,0.1137793,0.0,0.0,0.6571374219741639,0.7537707931733291,'data/collections/new_sim/session1_387.jpg',0
2173.361,1783.684,0.1147451,0.0,0.0,0.6572773881645011,0.7536487477649331,'data/collections/new_sim/session1_388.jpg',0
2173.427,1784.163,0.1153798,0.0,0.0,0.657369064255689,0.7535687847566405,'data/collections/new_sim/session1_389.jpg',0
2173.507,1784.755,0.116078,0.0,0.0,0.6574964344671851,0.7534576555208252,'data/collections/new_sim/session1_390.jpg',0
2173.593,1785.391,0.1167467,0.0,0.0,0.6576369999097503,0.7533349695518607,'data/collections/new_sim/session1_391.jpg',0
2173.716,1786.298,0.1163382,0.0,0.0,0.6578543776046801,0.753145150596058,'data/collections/new_sim/session1_392.jpg',0
2173.77,1786.701,0.1171999,0.0,0.0,0.6579653788232835,0.7530481792488001,'data/collections/new_sim/session1_393.jpg',0
2173.825,1787.118,0.1180004,0.0,0.0,0.6580875359311503,0.7529414286995151,'data/collections/new_sim/session1_394.jpg',0
2173.898,1787.663,0.119091,0.0,0.0,0.6582782608827954,0.7527746882362094,'data/collections/new_sim/session1_395.jpg',0
2173.963,1788.15,0.1194162,0.0,0.0,0.6584674330050063,0.7526092210913958,'data/collections/new_sim/session1_396.jpg',0
2173.983,1788.308,0.1195895,0.0,0.0,0.6585271318211441,0.7525569856531913,'data/collections/new_sim/session1_397.jpg',0
2174.002,1788.449,0.1199395,0.0,0.0,0.6585694898539426,0.7525199180310896,'data/collections/new_sim/session1_398.jpg',0
2174.014,1788.536,0.1204765,0.0,0.0,0.658585841466534,0.752505607567025,'data/collections/new_sim/session1_399.jpg',0
2174.015,1788.545,0.1212565,0.0,0.0,0.6585843967582662,0.7525068719596856,'data/collections/new_sim/session1_400.jpg',0
2174.015,1788.545,0.1215076,0.0,0.0,0.6585843967582662,0.7525068719596856,'data/collections/new_sim/session1_401.jpg',0
2174.015,1788.545,0.1215308,0.0,0.0,0.6585843967582662,0.7525068719596856,'data/collections/new_sim/session1_402.jpg',0
2174.015,1788.545,0.1215094,0.0,0.0,0.6585843310896508,0.7525069294320134,'data/collections/new_sim/session1_403.jpg',0
2174.015,1788.545,0.1215065,0.0,0.0,0.6585843310896508,0.7525069294320134,'data/collections/new_sim/session1_404.jpg',0
2174.015,1788.545,0.121507,0.0,0.0,0.6585843310896508,0.7525069294320134,'data/collections/new_sim/session1_405.jpg',0
2174.015,1788.545,0.1215075,0.0,0.0,0.6585843310896508,0.7525069294320134,'data/collections/new_sim/session1_406.jpg',0
2174.02,1788.585,0.1214604,0.0,0.0,0.6585723793181443,0.7525173893002329,'data/collections/new_sim/session1_407.jpg',2
2174.048,1788.794,0.1209913,0.0,0.0,0.6586098758025072,0.7524845722640472,'data/collections/new_sim/session1_408.jpg',2
2174.083,1789.053,0.1207391,0.0,0.0,0.6586457290549413,0.7524531903033469,'data/collections/new_sim/session1_409.jpg',2
2174.111,1789.261,0.1207673,0.0,0.0,0.6586749490063442,0.7524276121671041,'data/collections/new_sim/session1_410.jpg',2
2174.144,1789.51,0.1206408,0.0,0.0,0.6587172997568801,0.7523905362250409,'data/collections/new_sim/session1_411.jpg',2
2174.172,1789.719,0.1204608,0.0,0.0,0.6587562999974664,0.7523563897606294,'data/collections/new_sim/session1_412.jpg',2
2174.224,1790.119,0.1203095,0.0,0.0,0.6588478188630726,0.7522762468530905,'data/collections/new_sim/session1_413.jpg',2
2174.254,1790.343,0.1202122,0.0,0.0,0.6588990231565655,0.752231398761926,'data/collections/new_sim/session1_414.jpg',2
2174.301,1790.699,0.1199867,0.0,0.0,0.6589935461393045,0.7521485931295387,'data/collections/new_sim/session1_415.jpg',2
2174.349,1791.063,0.1198454,0.0,0.0,0.6591009877518546,0.752054444800727,'data/collections/new_sim/session1_416.jpg',2
2174.436,1791.731,0.119621,0.0,0.0,0.6592918816545791,0.7518871024192159,'data/collections/new_sim/session1_417.jpg',2
2174.507,1792.268,0.1195233,0.0,0.0,0.6594106357249138,0.7517829563729582,'data/collections/new_sim/session1_418.jpg',2
2174.558,1792.665,0.1195342,0.0,0.0,0.6594847666650371,0.7517179275078928,'data/collections/new_sim/session1_419.jpg',2
2174.611,1793.07,0.1195433,0.0,0.0,0.6595556770758445,0.7516557116373322,'data/collections/new_sim/session1_420.jpg',2
2174.7,1793.749,0.1195253,0.0,0.0,0.6596553746624816,0.751568218246954,'data/collections/new_sim/session1_421.jpg',2
2174.794,1794.472,0.1202212,0.0,0.0,0.6597381410770992,0.7514955656609915,'data/collections/new_sim/session1_422.jpg',2
2174.898,1795.271,0.1257693,0.0,0.0,0.6597915874015915,0.7514486417541042,'data/collections/new_sim/session1_423.jpg',2
2174.939,1795.59,0.1255163,0.0,0.0,0.6598029975956023,0.7514386231515237,'data/collections/new_sim/session1_424.jpg',2
1556.134,2951.41,0.02526504,-0.0,0.0,0.9977301091930808,-0.06733965554978084,'data/collections/new_sim/session1_425.jpg',0
1555.246,2951.291,0.02503937,-0.0,0.0,0.9977517417252612,-0.0670183697519397,'data/collections/new_sim/session1_426.jpg',0
1548.691,2950.442,0.02519475,-0.0,0.0,0.99802486495675,-0.06282013155080804,'data/collections/new_sim/session1_427.jpg',0
1544.403,2949.925,0.02564876,-0.0,0.0,0.9982657129321312,-0.05886906134892846,'data/collections/new_sim/session1_428.jpg',0
